zeta1	zeta2	posterior
-3.966666666666666952e-02	-2.062499999999999889e-01	4.797259097898628561e-74
-3.966666666666666952e-02	-2.041666666666666630e-01	2.205539223083220430e-73
-3.966666666666666952e-02	-2.020833333333333370e-01	1.020941207973072025e-72
-3.966666666666666952e-02	-2.000000000000000111e-01	4.737912931642656184e-72
-3.966666666666666952e-02	-1.979166666666666574e-01	2.196877215271776006e-71
-3.966666666666666952e-02	-1.958333333333333315e-01	1.015976596406056768e-70
-3.966666666666666952e-02	-1.937500000000000056e-01	4.684434683091969829e-70
-3.966666666666666952e-02	-1.916666666666666519e-01	2.153744298274544719e-69
-3.966666666666666952e-02	-1.895833333333333259e-01	9.869787703220868784e-69
-3.966666666666666952e-02	-1.875000000000000000e-01	4.499695992496415907e-68
-3.966666666666666952e-02	-1.854166666666666741e-01	2.033653621396052240e-67
-3.966666666666666952e-02	-1.833333333333333481e-01	9.067824809733073715e-67
-3.966666666666666952e-02	-1.812499999999999944e-01	3.968020317939105063e-66
-3.966666666666666952e-02	-1.791666666666666685e-01	1.695635142786298408e-65
-3.966666666666666952e-02	-1.770833333333333148e-01	7.046520716866439024e-65
-3.966666666666666952e-02	-1.749999999999999889e-01	2.838871882878998556e-64
-3.966666666666666952e-02	-1.729166666666666630e-01	1.106481774830103856e-63
-3.966666666666666952e-02	-1.708333333333333370e-01	4.167561771155842704e-63
-3.966666666666666952e-02	-1.687500000000000111e-01	1.516470946844618283e-62
-3.966666666666666952e-02	-1.666666666666666852e-01	5.333360947965969169e-62
-3.966666666666666952e-02	-1.645833333333333315e-01	1.815087153060002074e-61
-3.966666666666666952e-02	-1.625000000000000056e-01	5.989315466860651251e-61
-3.966666666666666952e-02	-1.604166666666666519e-01	1.921775904527096993e-60
-3.966666666666666952e-02	-1.583333333333333259e-01	6.021025393666618253e-60
-3.966666666666666952e-02	-1.562500000000000000e-01	1.852620334673862124e-59
-3.966666666666666952e-02	-1.541666666666666741e-01	5.642277331208197913e-59
-3.966666666666666952e-02	-1.520833333333333481e-01	1.718134100221956217e-58
-3.966666666666666952e-02	-1.499999999999999944e-01	5.293071191167258028e-58
-3.966666666666666952e-02	-1.479166666666666685e-01	1.668933338541105583e-57
-3.966666666666666952e-02	-1.458333333333333148e-01	5.430942255799702681e-57
-3.966666666666666952e-02	-1.437499999999999889e-01	1.828071682411256874e-56
-3.966666666666666952e-02	-1.416666666666666630e-01	6.335911548259719290e-56
-3.966666666666666952e-02	-1.395833333333333370e-01	2.239802408090212988e-55
-3.966666666666666952e-02	-1.375000000000000111e-01	7.985068037696576102e-55
-3.966666666666666952e-02	-1.354166666666666852e-01	2.840103883224221396e-54
-3.966666666666666952e-02	-1.333333333333333315e-01	9.986467212742655706e-54
-3.966666666666666952e-02	-1.312500000000000056e-01	3.446320140455212275e-53
-3.966666666666666952e-02	-1.291666666666666519e-01	1.160829832435256161e-52
-3.966666666666666952e-02	-1.270833333333333259e-01	3.801676542619316904e-52
-3.966666666666666952e-02	-1.250000000000000000e-01	1.207950140811991787e-51
-3.966666666666666952e-02	-1.229166666666666741e-01	3.723128548439444162e-51
-3.966666666666666952e-02	-1.208333333333333481e-01	1.115464351250708633e-50
-3.966666666666666952e-02	-1.187499999999999944e-01	3.263761698765360262e-50
-3.966666666666666952e-02	-1.166666666666666685e-01	9.394500647614220800e-50
-3.966666666666666952e-02	-1.145833333333333426e-01	2.685294937389952814e-49
-3.966666666666666952e-02	-1.124999999999999889e-01	7.696971047217805665e-49
-3.966666666666666952e-02	-1.104166666666666630e-01	2.229217214071687595e-48
