zeta1	zeta2	posterior
-3.966666666666666952e-02	-1.312500000000000056e-01	3.347261548297030769e-53
-3.966666666666666952e-02	-1.291666666666666519e-01	1.127781485382879123e-52
-3.966666666666666952e-02	-1.270833333333333259e-01	3.694480838251719238e-52
-3.966666666666666952e-02	-1.250000000000000000e-01	1.174217652557264834e-51
-3.966666666666666952e-02	-1.229166666666666741e-01	3.620165739510033689e-51
-3.966666666666666952e-02	-1.208333333333333481e-01	1.084916787955972627e-50
-3.966666666666666952e-02	-1.187499999999999944e-01	3.175257657720401537e-50
-3.966666666666666952e-02	-1.166666666666666685e-01	9.142258823710935704e-50
-3.966666666666666952e-02	-1.145833333333333426e-01	2.613909638483962388e-49
-3.966666666666666952e-02	-1.124999999999999889e-01	7.494396732158523878e-49
-3.966666666666666952e-02	-1.104166666666666630e-01	2.171135599391392100e-48
-3.966666666666666952e-02	-1.083333333333333370e-01	6.374077007708104422e-48
-3.966666666666666952e-02	-1.062500000000000111e-01	1.891677087647372033e-47
-3.966666666666666952e-02	-1.041666666666666574e-01	5.638595339805961478e-47
-3.966666666666666952e-02	-1.020833333333333315e-01	1.674961142302802459e-46
-3.966666666666666952e-02	-1.000000000000000056e-01	4.924676610488017917e-46
-3.966666666666666952e-02	-9.791666666666667962e-02	1.426421525349436681e-45
-3.966666666666666952e-02	-9.583333333333332593e-02	4.060602803450645893e-45
-3.966666666666666952e-02	-9.375000000000000000e-02	1.135648869952053227e-44
-3.966666666666666952e-02	-9.166666666666667407e-02	3.123649870903866322e-44
-3.966666666666666952e-02	-8.958333333333334814e-02	8.465573447517436460e-44
-3.966666666666666952e-02	-8.749999999999999445e-02	2.265542279479911262e-43
-3.966666666666666952e-02	-8.541666666666666852e-02	5.999767397416321365e-43
-3.966666666666666952e-02	-8.333333333333334259e-02	1.575334495131856016e-42
-3.966666666666666952e-02	-8.124999999999998890e-02	4.107932565304259084e-42
-3.966666666666666952e-02	-7.916666666666666297e-02	1.065539309490175540e-41
-3.966666666666666952e-02	-7.708333333333333703e-02	2.753417652282805698e-41
-3.966666666666666952e-02	-7.500000000000001110e-02	7.098164525962332889e-41
-3.966666666666666952e-02	-7.291666666666665741e-02	1.827574609523318993e-40
-3.966666666666666952e-02	-7.083333333333333148e-02	4.702137148312697917e-40
-3.966666666666666952e-02	-6.875000000000000555e-02	1.208653870455777366e-39
-3.966666666666666952e-02	-6.666666666666667962e-02	3.100466882507804408e-39
-3.966666666666666952e-02	-6.458333333333332593e-02	7.923169382165301381e-39
-3.966666666666666952e-02	-6.250000000000000000e-02	2.012601447446224627e-38
-3.966666666666666952e-02	-6.041666666666667407e-02	5.069740415840547411e-38
-3.966666666666666952e-02	-5.833333333333334814e-02	1.263617932923422479e-37
-3.966666666666666952e-02	-5.624999999999999445e-02	3.110327490532414600e-37
-3.966666666666666952e-02	-5.416666666666666852e-02	7.548870422316623831e-37
-3.966666666666666952e-02	-5.208333333333334259e-02	1.804492506970947319e-36
-3.966666666666666952e-02	-4.999999999999998890e-02	4.245517210391062597e-36
-3.966666666666666952e-02	-4.791666666666666297e-02	9.828994644766078883e-36
-3.966666666666666952e-02	-4.583333333333333703e-02	2.239701462423557933e-35
-3.966666666666666952e-02	-4.375000000000001110e-02	5.026717067162352093e-35
-3.966666666666666952e-02	-4.166666666666665741e-02	1.112608093008111473e-34
-3.966666666666666952e-02	-3.958333333333333148e-02	2.433344146387644841e-34
-3.966666666666666952e-02	-3.750000000000000555e-02	5.273146667331266479e-34
-3.966666666666666952e-02	-3.541666666666667962e-02	1.136527525077165873e-33
-3.966666666666666952e-02	-3.333333333333332593e-02	2.448210023296408842e-33
-3.966666666666666952e-02	-3.125000000000000000e-02	5.301482106125359133e-33
-3.966666666666666952e-02	-2.916666666666667407e-02	1.161168387093554513e-32
-3.966666666666666952e-02	-2.708333333333334814e-02	2.586318901428020178e-32
-3.966666666666666952e-02	-2.499999999999999445e-02	5.877237843571026289e-32
